time,shaft1.tlm.rx,shaft1.tlm.ry,shaft1.tlm.rz,shaft1.tlm.ax,shaft1.tlm.ay,shaft1.tlm.az,shaft1.tlm.vx,shaft1.tlm.vy,shaft1.tlm.vz,shaft1.tlm.wx,shaft1.tlm.wy,shaft1.tlm.wz,shaft1.tlm.fx,shaft1.tlm.fy,shaft1.tlm.fz,shaft1.tlm.tx,shaft1.tlm.ty,shaft1.tlm.tz,brg1.bIR`cs1.rx,brg1.bIR`cs1.ry,brg1.bIR`cs1.rz,brg1.bIR`cs1.ax,brg1.bIR`cs1.ay,brg1.bIR`cs1.az,brg1.bIR`cs1.vx,brg1.bIR`cs1.vy,brg1.bIR`cs1.vz,brg1.bIR`cs1.wx,brg1.bIR`cs1.wy,brg1.bIR`cs1.wz,brg1.bIR`cs1.fx,brg1.bIR`cs1.fy,brg1.bIR`cs1.fz,brg1.bIR`cs1.tx,brg1.bIR`cs1.ty,brg1.bIR`cs1.tz,brg1.bER`cs1.rx,brg1.bER`cs1.ry,brg1.bER`cs1.rz,brg1.bER`cs1.ax,brg1.bER`cs1.ay,brg1.bER`cs1.az,brg1.bER`cs1.vx,brg1.bER`cs1.vy,brg1.bER`cs1.vz,brg1.bER`cs1.wx,brg1.bER`cs1.wy,brg1.bER`cs1.wz,brg1.bER`cs1.fx,brg1.bER`cs1.fy,brg1.bER`cs1.fz,brg1.bER`cs1.tx,brg1.bER`cs1.ty,brg1.bER`cs1.tz,shaft2.tlm.rx,shaft2.tlm.ry,shaft2.tlm.rz,shaft2.tlm.ax,shaft2.tlm.ay,shaft2.tlm.az,shaft2.tlm.vx,shaft2.tlm.vy,shaft2.tlm.vz,shaft2.tlm.wx,shaft2.tlm.wy,shaft2.tlm.wz,shaft2.tlm.fx,shaft2.tlm.fy,shaft2.tlm.fz,shaft2.tlm.tx,shaft2.tlm.ty,shaft2.tlm.tz
0.618,-0.00132602,-0.0999912,-2.28e-05,0.000228,-0.00109357,-0.0132609,-0.00368287,4.88189e-05,9.28366e-05,-0.000964714,-0.00273468,-0.0368326,-31.8464,0.426651,0.0943543,-0.0771231,-0.218773,-2.95239,-0.00132307,1.84705e-05,-1.60635e-05,-0.570605,0.272622,3.1292,-0.003665,-1.5393e-05,5.44391e-05,0.00108043,0.00312188,-0.0383149,-29.2862,-0.0846973,0.425784,0.0871568,0.249944,-3.06474,-0.00132223,8.78994e-06,-2.22056e-05,-0.571033,0.274945,3.12828,-0.00368202,4.68525e-05,9.39267e-05,-0.000967112,-0.00271985,-0.0368191,-27.1496,0.369659,1.39225,-0.0776503,-0.217132,-2.9451,-0.00132552,1.85335e-05,-1.62476e-05,-0.000183824,0.00122938,-0.0124435,-0.00367189,-6.14223e-06,5.18222e-05,0.00108426,0.00312471,-0.0383123,-29.5005,-0.042594,0.413774,0.0867765,0.249977,-3.07125
0.619,-0.00132971,-0.0999912,-2.2709e-05,0.000227091,-0.0010963,-0.0132977,-0.00368669,4.90054e-05,9.32863e-05,-0.000969072,-0.00271663,-0.0368708,-31.8493,0.415185,0.0987461,-0.077532,-0.217326,-2.95566,-0.00132674,1.84556e-05,-1.6009e-05,-0.570606,0.272619,3.12916,-0.00367485,-1.10963e-05,5.43309e-05,0.00108959,0.00312426,-0.0383663,-29.3209,-0.124294,0.452305,0.0876458,0.24987,-3.06923,-0.00132592,8.83875e-06,-2.21148e-05,-0.571032,0.274948,3.12825,-0.003686,4.96436e-05,9.16565e-05,-0.000965638,-0.00273174,-0.0368821,-27.1517,0.37302,1.37574,-0.0777579,-0.218379,-2.95076,-0.00132919,1.85185e-05,-1.61931e-05,-0.000182768,0.00123253,-0.0124819,-0.00367201,-1.16768e-05,5.30033e-05,0.00108693,0.00312491,-0.0383624,-29.4962,-0.093944,0.424577,0.0869498,0.249994,-3.07494
0.62,-0.00133339,-0.0999911,-2.26176e-05,0.000226176,-0.00109903,-0.0133346,-0.00369317,4.92278e-05,9.33124e-05,-0.000969598,-0.00272892,-0.0369356,-31.9509,0.415327,0.115552,-0.0775026,-0.218313,-2.96071,-0.00133042,1.84412e-05,-1.59539e-05,-0.570608,0.272616,3.12913,-0.00368021,-9.55669e-06,5.40542e-05,0.00109153,0.00312463,-0.0384171,-29.4138,-0.0540609,0.442901,0.087829,0.249904,-3.07339,-0.0013296,8.88777e-06,-2.20235e-05,-0.571031,0.27495,3.12821,-0.00369391,5.01476e-05,9.38154e-05,-0.000973528,-0.00271718,-0.0369303,-27.2715,0.388574,1.40649,-0.0784056,-0.217244,-2.95472,-0.00133287,1.8504e-05,-1.61381e-05,-0.000181706,0.00123567,-0.0125202,-0.00367637,-1.63633e-05,5.60822e-05,0.00109553,0.00312258,-0.0384136,-29.5221,-0.134989,0.446644,0.0877467,0.249797,-3.0786
0.621,-0.00133709,-0.0999911,-2.25257e-05,0.000225258,-0.00110176,-0.0133715,-0.00369733,4.942e-05,9.34962e-05,-0.000971339,-0.00271411,-0.0369772,-31.9098,0.406633,0.09326,-0.0776338,-0.217128,-2.96402,-0.0013341,1.84273e-05,-1.58983e-05,-0.570609,0.272613,3.12909,-0.00367904,-1.45566e-05,5.38286e-05,0.00110071,0.00312077,-0.0384641,-29.3596,-0.097215,0.415437,0.088431,0.249428,-3.07736,-0.0013333,8.93702e-06,-2.19315e-05,-0.571031,0.274953,3.12817,-0.00370106,4.93628e-05,9.42133e-05,-0.000978212,-0.00273143,-0.0369999,-27.2898,0.37659,1.39558,-0.0790467,-0.218815,-2.9609,-0.00133655,1.84899e-05,-1.60823e-05,-0.00018064,0.00123882,-0.0125586,-0.00368982,-5.90239e-06,5.42752e-05,0.00109789,0.00312843,-0.0384658,-29.6403,-0.0475402,0.436701,0.0877007,0.250273,-3.08336
0.622,-0.00134079,-0.099991,-2.24334e-05,0.000224334,-0.00110448,-0.0134085,-0.00370578,4.96697e-05,9.49558e-05,-0.00098629,-0.00273293,-0.0370617,-32.0144,0.417693,0.121584,-0.0789214,-0.218644,-2.97091,-0.00133779,1.84139e-05,-1.58418e-05,-0.57061,0.27261,3.12905,-0.00369737,-9.95403e-06,5.80783e-05,0.00110338,0.00313103,-0.0385142,-29.5345,-0.111942,0.498384,0.0888757,0.25047,-3.08088,-0.001337,8.98644e-06,-2.18391e-05,-0.57103,0.274956,3.12814,-0.00370219,5.22735e-05,9.15321e-05,-0.000967842,-0.00270718,-0.0370208,-27.3418,0.427128,1.37601,-0.0775731,-0.216042,-2.96121,-0.00134024,1.84766e-05,-1.6026e-05,-0.000179569,0.00124196,-0.0125971,-0.00368462,-1.14383e-05,5.23307e-05,0.00110406,0.00311804,-0.0385261,-29.603,-0.0860362,0.418537,0.088329,0.249444,-3.0884
0.623,-0.00134449,-0.099991,-2.23406e-05,0.000223406,-0.00110721,-0.0134456,-0.00370586,4.98088e-05,9.26968e-05,-0.00096338,-0.00270175,-0.0370626,-31.9641,0.364512,0.107776,-0.0767809,-0.216134,-2.97052,-0.00134148,1.84014e-05,-1.57849e-05,-0.570611,0.272607,3.12901,-0.00369324,-8.85618e-06,5.30766e-05,0.00110648,0.00311474,-0.038587,-29.5014,-0.05401,0.428231,0.0888466,0.248881,-3.08723,-0.0013407,9.03599e-06,-2.17465e-05,-0.571029,0.274958,3.1281,-0.00371052,5.22774e-05,9.46447e-05,-0.000994482,-0.00273038,-0.037121,-27.3788,0.420005,1.39735,-0.0803717,-0.218397,-2.97038,-0.00134393,1.84636e-05,-1.5969e-05,-0.000178493,0.00124511,-0.0126356,-0.00370334,-1.4884e-05,6.16838e-05,0.00110962,0.0031345,-0.0385538,-29.7366,-0.129629,0.495894,0.0886561,0.250764,-3.08972
0.624,-0.0013482,-0.0999909,-2.22474e-05,0.000222474,-0.00110993,-0.0134827,-0.00371712,5.00975e-05,9.6281e-05,-0.000999667,-0.00272706,-0.0371752,-32.1038,0.387482,0.138874,-0.079937,-0.218164,-2.97985,-0.00134518,1.83892e-05,-1.57273e-05,-0.570612,0.272603,3.12897,-0.00370325,-1.80036e-05,6.19328e-05,0.00111531,0.00313711,-0.0385933,-29.5356,-0.159629,0.501119,0.0898588,0.251023,-3.08697,-0.00134441,9.08589e-06,-2.16532e-05,-0.571028,0.274961,3.12806,-0.00371188,4.84043e-05,9.34296e-05,-0.000957508,-0.00270585,-0.0371117,-27.4411,0.412226,1.3888,-0.076486,-0.216651,-2.96886,-0.00134763,1.84518e-05,-1.59114e-05,-0.000177412,0.00124825,-0.0126742,-0.00370189,-7.61808e-06,5.46149e-05,0.00110787,0.0031123,-0.0386461,-29.7402,-0.0617747,0.439642,0.088476,0.248989,-3.09798
0.625,-0.00135192,-0.0999909,-2.21536e-05,0.000221537,-0.00111265,-0.0135198,-0.00371712,5.02365e-05,9.22854e-05,-0.000959578,-0.00270994,-0.0371752,-32.0428,0.393753,0.0827011,-0.0768328,-0.216794,-2.98039,-0.00134889,1.83781e-05,-1.56689e-05,-0.570613,0.2726,3.12893,-0.003713,-7.83455e-06,5.79796e-05,0.00110968,0.00311064,-0.038703,-29.6808,-0.060705,0.48491,0.0891379,0.248563,-3.09641,-0.00134813,9.13593e-06,-2.15594e-05,-0.571027,0.274964,3.12803,-0.00371669,4.82887e-05,9.47696e-05,-0.00100232,-0.00271826,-0.0372241,-27.391,0.380961,1.38538,-0.0807191,-0.216909,-2.97799,-0.00135133,1.84405e-05,-1.58531e-05,-0.000176327,0.00125139,-0.0127129,-0.00370429,-1.87481e-05,6.1412e-05,0.00112369,0.00313767,-0.0386425,-29.7516,-0.141732,0.487242,0.0900846,0.251007,-3.09727
0.626,-0.00135564,-0.0999908,-2.20595e-05,0.000220595,-0.00111537,-0.0135571,-0.00372657,5.05022e-05,9.65114e-05,-0.00100195,-0.00271054,-0.0372697,-32.2413,0.419396,0.161578,-0.0800226,-0.216844,-2.98728,-0.0013526,1.83677e-05,-1.561e-05,-0.570614,0.272597,3.12889,-0.00371061,-1.15793e-05,5.95405e-05,0.00113763,0.00314093,-0.0386834,-29.6347,-0.04645,0.471098,0.0921278,0.251661,-3.09332,-0.00135185,9.18606e-06,-2.14654e-05,-0.571026,0.274967,3.12799,-0.00372558,5.06947e-05,9.5471e-05,-0.000969619,-0.00271737,-0.0372471,-27.5738,0.414774,1.44172,-0.0779963,-0.217797,-2.98037,-0.00135505,1.84299e-05,-1.5794e-05,-0.000175237,0.00125453,-0.0127515,-0.00372208,-8.66724e-06,6.11427e-05,0.00111226,0.00311065,-0.0387555,-29.8995,-0.0714682,0.492779,0.0887907,0.24886,-3.10658
0.627,-0.00135937,-0.0999908,-2.1965e-05,0.00021965,-0.00111809,-0.0135943,-0.00373204,5.07159e-05,9.5186e-05,-0.000988961,-0.00272258,-0.0373244,-32.1606,0.402068,0.0820514,-0.0797886,-0.217796,-2.9927,-0.00135631,1.8358e-05,-1.55502e-05,-0.570615,0.272594,3.12885,-0.00372519,-1.26573e-05,6.42558e-05,0.0011177,0.00311247,-0.0388003,-29.7307,-0.123104,0.535852,0.0899996,0.248887,-3.10368,-0.00135558,9.23664e-06,-2.1371e-05,-0.571025,0.274969,3.12795,-0.00373049,4.93523e-05,9.59543e-05,-0.000997256,-0.00270251,-0.0373123,-27.4808,0.37833,1.37989,-0.0799685,-0.215616,-2.98477,-0.00135876,1.84203e-05,-1.57344e-05,-0.000174143,0.00125767,-0.0127903,-0.00371791,-7.84206e-06,5.97929e-05,0.00114138,0.00313985,-0.0387384,-29.8655,-0.0692847,0.482763,0.0910498,0.251195,-3.1053
0.628,-0.0013631,-0.0999907,-2.18701e-05,0.000218701,-0.0011208,-0.0136317,-0.00373473,5.08921e-05,9.52143e-05,-0.000988949,-0.00269337,-0.0373514,-32.2743,0.42453,0.143279,-0.0790764,-0.215469,-2.99409,-0.00136003,1.83494e-05,-1.54898e-05,-0.570617,0.272591,3.12882,-0.00372515,-7.85793e-06,6.14234e-05,0.00113909,0.00312927,-0.0388091,-29.7527,-0.0527497,0.501548,0.0915708,0.249902,-3.10493,-0.00135931,9.28744e-06,-2.12759e-05,-0.571024,0.274972,3.12792,-0.00373559,4.97124e-05,9.60476e-05,-0.00100896,-0.00271586,-0.0373909,-27.6159,0.390898,1.44841,-0.0816469,-0.216722,-2.99157,-0.00136248,1.84114e-05,-1.56739e-05,-0.000173044,0.00126081,-0.0128291,-0.00372725,-1.48685e-05,6.5689e-05,0.00112776,0.00311792,-0.0388322,-29.9279,-0.122037,0.524993,0.0902325,0.249434,-3.11207
0.629,-0.00136684,-0.0999907,-2.17747e-05,0.000217748,-0.00112352,-0.0136691,-0.00374344,5.11502e-05,9.7761e-05,-0.00101471,-0.00270702,-0.0374385,-32.3034,0.432631,0.120699,-0.0811363,-0.216557,-3.0008,-0.00136376,1.83416e-05,-1.54287e-05,-0.570618,0.272588,3.12878,-0.00372739,-1.32903e-05,6.46751e-05,0.00113458,0.00311559,-0.0388773,-29.7326,-0.0941883,0.51862,0.09114,0.248738,-3.11052,-0.00136305,9.3382e-06,-2.11806e-05,-0.571023,0.274975,3.12788,-0.00374369,4.95217e-05,9.91478e-05,-0.00099958,-0.00269871,-0.0374214,-27.6549,0.374448,1.45262,-0.0809923,-0.215934,-2.99475,-0.00136621,1.84036e-05,-1.56127e-05,-0.000171941,0.00126395,-0.0128679,-0.0037336,-7.86028e-06,6.34025e-05,0.00114204,0.00312475,-0.0388695,-29.9911,-0.0665187,0.509168,0.0912608,0.249985,-3.11571
0.63,-0.00137058,-0.0999906,-2.1679e-05,0.00021679,-0.00112623,-0.0137065,-0.00374842,5.1359e-05,9.71989e-05,-0.00100913,-0.0027032,-0.0374884,-32.3213,0.438147,0.102194,-0.0808013,-0.216256,-3.00505,-0.00136749,1.83347e-05,-1.53667e-05,-0.570619,0.272585,3.12874,-0.00373844,-9.36654e-06,6.51027e-05,0.00114216,0.00311715,-0.0389315,-29.8361,-0.0802959,0.532407,0.0916885,0.248841,-3.1148,-0.00136679,9.38922e-06,-2.1085e-05,-0.571022,0.274977,3.12784,-0.00374719,5.13185e-05,9.64039e-05,-0.00101969,-0.00270035,-0.0374951,-27.664,0.38704,1.42178,-0.0822596,-0.215433,-2.99999,-0.00136994,1.83967e-05,-1.55508e-05,-0.000170834,0.00126709,-0.0129068,-0.00373018,-1.05688e-05,6.33245e-05,0.00114248,0.00311424,-0.0389286,-29.9608,-0.079454,0.50341,0.0915579,0.249134,-3.12027
0.631,-0.00137433,-0.0999906,-2.15829e-05,0.000215829,-0.00112894,-0.013744,-0.00375448,5.15826e-05,9.86648e-05,-0.00102376,-0.00269345,-0.0375489,-32.4206,0.434962,0.160563,-0.0818424,-0.215476,-3.00972,-0.00137123,1.83289e-05,-1.5304e-05,-0.57062,0.272582,3.1287,-0.00373848,-4.58587e-06,6.15697e-05,0.00114862,0.00311359,-0.0389806,-29.8641,0.00292712,0.487275,0.0922989,0.248786,-3.11841,-0.00137054,9.44076e-06,-2.09889e-05,-0.571021,0.27498,3.1278,-0.00375349,5.17758e-05,9.68084e-05,-0.00101671,-0.00269829,-0.0375463,-27.758,0.397655,1.44879,-0.0820432,-0.215259,-3.00397,-0.00137368,1.83908e-05,-1.54881e-05,-0.000169723,0.00127022,-0.0129457,-0.0037423,-1.01549e-05,6.62548e-05,0.00114496,0.00311154,-0.0389887,-30.0544,-0.078982,0.528233,0.0916755,0.248922,-3.12493
0.632,-0.00137809,-0.0999905,-2.14864e-05,0.000214864,-0.00113165,-0.0137816,-0.00376002,5.18e-05,9.88113e-05,-0.00102534,-0.00269462,-0.0376043,-32.4261,0.43355,0.134759,-0.0820244,-0.215571,-3.0141,-0.00137498,1.83241e-05,-1.52405e-05,-0.570621,0.272578,3.12866,-0.00374276,-6.26872e-06,6.3453e-05,0.00114735,0.00310644,-0.0390435,-29.8458,-0.0174758,0.488155,0.0920458,0.248047,-3.1237,-0.0013743,9.49255e-06,-2.08924e-05,-0.57102,0.274983,3.12777,-0.00376024,5.34649e-05,9.84811e-05,-0.00102597,-0.00268871,-0.0376035,-27.7655,0.423842,1.41725,-0.0826506,-0.214716,-3.00877,-0.00137743,1.8386e-05,-1.54245e-05,-0.000168608,0.00127336,-0.0129847,-0.00374673,-6.39822e-07,6.12442e-05,0.00115197,0.00311163,-0.039037,-30.0968,-0.00412423,0.490191,0.0921466,0.248932,-3.12911
0.633,-0.00138185,-0.0999904,-2.13896e-05,0.000213896,-0.00113435,-0.0138192,-0.00376568,5.20198e-05,9.91935e-05,-0.00102916,-0.00268669,-0.037661,-32.4935,0.408748,0.165893,-0.0822937,-0.214932,-3.01874,-0.00137873,1.83202e-05,-1.51759e-05,-0.570622,0.272575,3.12862,-0.00375155,-1.306e-06,6.30501e-05,0.00115487,0.00310734,-0.0390945,-29.9419,-0.00449247,0.513756,0.0928372,0.248202,-3.12744,-0.00137806,9.5442e-06,-2.07955e-05,-0.571019,0.274986,3.12773,-0.00376189,5.26875e-05,9.73878e-05,-0.00102806,-0.00268601,-0.037658,-27.7581,0.4048,1.41383,-0.082663,-0.214135,-3.0127,-0.00138118,1.83822e-05,-1.53602e-05,-0.000167488,0.00127649,-0.0130238,-0.00374431,-2.05722e-06,6.08048e-05,0.00115147,0.00310257,-0.0391005,-30.0766,-0.00897648,0.483002,0.0922844,0.2482,-3.13417
0.634,-0.00138562,-0.0999904,-2.12924e-05,0.000212924,-0.00113705,-0.0138568,-0.00377027,5.22253e-05,9.92069e-05,-0.00102924,-0.00267581,-0.0377069,-32.5869,0.428557,0.182169,-0.0822847,-0.214062,-3.0224,-0.00138249,1.83176e-05,-1.51108e-05,-0.570623,0.272572,3.12858,-0.00375786,2.20931e-06,6.25438e-05,0.00115757,0.00310158,-0.0391528,-30.063,0.0513337,0.515951,0.0930239,0.2479,-3.13202,-0.00138182,9.59628e-06,-2.06984e-05,-0.571018,0.274988,3.12769,-0.00376995,4.79732e-05,0.000100688,-0.00102983,-0.00268094,-0.0377126,-27.85,0.358442,1.45274,-0.0827172,-0.213866,-3.01704,-0.00138494,1.83792e-05,-1.52947e-05,-0.000166365,0.00127962,-0.0130629,-0.00375685,-7.89372e-07,6.39467e-05,0.00115757,0.0031072,-0.0391437,-30.1745,-0.00998587,0.514832,0.0924357,0.248584,-3.13747
0.635,-0.00138939,-0.0999903,-2.11949e-05,0.000211949,-0.00113975,-0.0138946,-0.00377629,5.24513e-05,9.95678e-05,-0.00103296,-0.00267642,-0.0377671,-32.5932,0.484499,0.139723,-0.0825881,-0.21411,-3.0272,-0.00138625,1.83159e-05,-1.50446e-05,-0.570625,0.272569,3.12854,-0.00376276,-4.41552e-06,6.9332e-05,0.00115905,0.00310763,-0.0391908,-30.0383,-0.0603745,0.597429,0.0929953,0.24812,-3.13531,-0.0013856,9.64875e-06,-2.0601e-05,-0.571017,0.274991,3.12765,-0.00377523,5.19714e-05,9.8577e-05,-0.00102822,-0.00267241,-0.0377608,-27.8489,0.40744,1.40053,-0.0827546,-0.213578,-3.02157,-0.0013887,1.83775e-05,-1.52286e-05,-0.000165238,0.00128275,-0.013102,-0.00376986,4.80275e-06,6.52902e-05,0.00116063,0.00309848,-0.0392069,-30.2821,0.036309,0.524958,0.0927282,0.247887,-3.1427
0.636,-0.00139317,-0.0999903,-2.1097e-05,0.00021097,-0.00114245,-0.0139323,-0.00378144,5.26659e-05,9.93393e-05,-0.00103069,-0.00267005,-0.0378186,-32.6686,0.437725,0.186883,-0.0823729,-0.213604,-3.03134,-0.00139002,1.83156e-05,-1.49776e-05,-0.570626,0.272566,3.1285,-0.00377441,1.56397e-06,6.8358e-05,0.00116454,0.00309603,-0.0392586,-30.1361,-0.00228843,0.568813,0.093591,0.247462,-3.14037,-0.00138937,9.7008e-06,-2.0503e-05,-0.571016,0.274994,3.12762,-0.00378098,5.51756e-05,9.79286e-05,-0.00103399,-0.00266849,-0.037818,-27.914,0.398691,1.42732,-0.0829439,-0.212655,-3.0253,-0.00139247,1.83772e-05,-1.51618e-05,-0.000164107,0.00128588,-0.0131412,-0.0037676,-6.90429e-06,7.35205e-05,0.0011633,0.00310224,-0.0392441,-30.2587,-0.0542454,0.587003,0.0931205,0.248177,-3.14543
0.637,-0.00139695,-0.0999902,-2.09988e-05,0.000209988,-0.00114515,-0.0139702,-0.00378661,5.28812e-05,9.97994e-05,-0.00103528,-0.00266192,-0.0378704,-32.6879,0.44975,0.167638,-0.0827431,-0.212953,-3.03543,-0.00139379,1.83166e-05,-1.49099e-05,-0.570627,0.272563,3.12846,-0.0037725,-2.09747e-06,7.19203e-05,0.00116833,0.00309968,-0.0392946,-30.118,0.0172437,0.572031,0.0938867,0.247723,-3.14326,-0.00139316,9.7534e-06,-2.04049e-05,-0.571015,0.274996,3.12758,-0.00378966,4.99743e-05,0.000102479,-0.00102945,-0.00266363,-0.0378685,-27.9894,0.362289,1.45795,-0.0824895,-0.212502,-3.02943,-0.00139624,1.83781e-05,-1.5094e-05,-0.000162972,0.001289,-0.0131805,-0.00377797,-1.88119e-06,7.11984e-05,0.00116848,0.0030931,-0.0393057,-30.3378,-0.0199935,0.570794,0.0934284,0.247451,-3.15012
0.638,-0.00140074,-0.0999902,-2.09003e-05,0.000209003,-0.00114784,-0.0140081,-0.00379164,5.30955e-05,9.9247e-05,-0.0010298,-0.00265796,-0.0379207,-32.6962,0.481955,0.135013,-0.0823032,-0.212634,-3.03952,-0.00139757,1.83188e-05,-1.48412e-05,-0.570628,0.27256,3.12842,-0.00378251,6.44369e-07,7.19954e-05,0.00117349,0.00309371,-0.0393489,-30.2053,0.0333959,0.584322,0.0943797,0.247487,-3.14727,-0.00139695,9.80659e-06,-2.03063e-05,-0.571014,0.274999,3.12754,-0.00379421,5.58084e-05,9.82545e-05,-0.00103121,-0.00265087,-0.037914,-28.0336,0.443666,1.40592,-0.0823134,-0.210956,-3.03236,-0.00140002,1.83803e-05,-1.50254e-05,-0.000161835,0.00129213,-0.0132198,-0.00377941,2.43684e-06,7.07647e-05,0.00117522,0.00309691,-0.0393473,-30.3557,0.0240628,0.562036,0.0942525,0.247769,-3.15377
0.639,-0.00140453,-0.0999901,-2.08014e-05,0.000208015,-0.00115053,-0.014046,-0.00379555,5.32944e-05,9.89953e-05,-0.00102717,-0.0026426,-0.0379598,-32.7119,0.414621,0.176362,-0.0818981,-0.211411,-3.04235,-0.00140136,1.83222e-05,-1.47717e-05,-0.570629,0.272556,3.12838,-0.00378758,5.56229e-06,6.98032e-05,0.00117967,0.00309129,-0.0394033,-30.2514,0.0677256,0.556222,0.0946725,0.246811,-3.15221,-0.00140074,9.85969e-06,-2.02075e-05,-0.571013,0.275002,3.1275,-0.00379793,5.50884e-05,9.85333e-05,-0.00103222,-0.00265684,-0.0379797,-28.084,0.403585,1.43865,-0.0828554,-0.2123,-3.03885,-0.00140381,1.83837e-05,-1.49558e-05,-0.000160693,0.00129525,-0.0132591,-0.00378755,3.7782e-06,7.25227e-05,0.00117867,0.003093,-0.039396,-30.4168,0.0327619,0.579145,0.0943649,0.247438,-3.15745
0.64,-0.00140833,-0.0999901,-2.07023e-05,0.000207023,-0.00115321,-0.0140841,-0.00380326,5.35474e-05,9.9688e-05,-0.00103436,-0.00265415,-0.038037,-32.7946,0.454372,0.160704,-0.0826589,-0.212332,-3.04881,-0.00140515,1.83271e-05,-1.47012e-05,-0.570631,0.272553,3.12834,-0.00379211,7.78101e-06,7.13035e-05,0.00118117,0.00308967,-0.0394482,-30.2758,0.0983324,0.563521,0.09478,0.246905,-3.15555,-0.00140454,9.91292e-06,-2.01086e-05,-0.571012,0.275004,3.12747,-0.00380193,5.39686e-05,9.87308e-05,-0.0010274,-0.00264217,-0.0380198,-28.1246,0.444869,1.40247,-0.0823471,-0.210935,-3.04197,-0.0014076,1.83884e-05,-1.48853e-05,-0.000159549,0.00129837,-0.0132985,-0.0037945,6.81339e-06,6.98325e-05,0.00118224,0.00308642,-0.0394583,-30.4759,0.0555036,0.557776,0.0946259,0.246908,-3.16266
0.641,-0.00141214,-0.09999,-2.06029e-05,0.000206029,-0.0011559,-0.0141221,-0.00380777,5.3756e-05,9.92494e-05,-0.00102989,-0.00264078,-0.038082,-32.8159,0.425596,0.179501,-0.0823316,-0.21126,-3.05251,-0.00140895,1.83333e-05,-1.46297e-05,-0.570632,0.27255,3.1283,-0.00380129,7.6896e-06,7.13605e-05,0.001184,0.00308275,-0.0395107,-30.3625,0.0806242,0.581178,0.0949481,0.24622,-3.16073,-0.00140835,9.96649e-06,-2.00093e-05,-0.571011,0.275007,3.12743,-0.00380882,5.54406e-05,9.78098e-05,-0.00103772,-0.00265046,-0.0380958,-28.1575,0.433204,1.40186,-0.083391,-0.211697,-3.04823,-0.0014114,1.83946e-05,-1.48139e-05,-0.0001584,0.00130148,-0.013338,-0.0037977,1.19745e-05,6.9967e-05,0.0011863,0.00308591,-0.039502,-30.4997,0.101869,0.554205,0.095192,0.246862,-3.16605
0.642,-0.00141595,-0.09999,-2.05031e-05,0.000205032,-0.00115857,-0.0141602,-0.00381493,5.40025e-05,0.000100296,-0.00104054,-0.00264666,-0.0381537,-32.9049,0.431104,0.204832,-0.0831516,-0.211733,-3.05812,-0.00141275,1.83406e-05,-1.45572e-05,-0.570633,0.272547,3.12826,-0.0038127,2.45134e-05,6.56498e-05,0.00120623,0.00310922,-0.0395145,-30.5165,0.299787,0.494034,0.0980123,0.250614,-3.15757,-0.00141216,1.00204e-05,-1.99093e-05,-0.571009,0.27501,3.12739,-0.00381641,6.11476e-05,9.60722e-05,-0.000999865,-0.00259963,-0.038069,-28.2594,0.544403,1.36222,-0.0776557,-0.204421,-3.04015,-0.0014152,1.84022e-05,-1.47415e-05,-0.000157249,0.0013046,-0.0133775,-0.00380637,9.18916e-06,7.25792e-05,0.00118642,0.00307924,-0.0395617,-30.5691,0.0769686,0.579577,0.0949723,0.246337,-3.17083
0.643,-0.00141977,-0.0999899,-2.04031e-05,0.000204031,-0.00116125,-0.0141984,-0.00380762,5.40458e-05,9.42798e-05,-0.000979432,-0.00257333,-0.0380806,-32.693,0.350018,0.134776,-0.0780281,-0.20588,-3.05208,-0.00141656,1.83498e-05,-1.44839e-05,-0.570634,0.272544,3.12822,-0.00381071,1.25244e-05,7.21548e-05,0.00118982,0.00307553,-0.0396118,-30.4287,0.131277,0.575814,0.0954359,0.245634,-3.16874,-0.00141598,1.00747e-05,-1.98094e-05,-0.571008,0.275013,3.12735,-0.00381863,5.21953e-05,0.000101619,-0.00104105,-0.00264095,-0.0382084,-28.2093,0.405296,1.42204,-0.0835118,-0.210792,-3.05704,-0.00141901,1.84107e-05,-1.46678e-05,-0.000156095,0.00130771,-0.0134171,-0.00382457,2.96037e-05,6.48747e-05,0.00121114,0.00312267,-0.039541,-30.714,0.218039,0.529071,0.0964034,0.249836,-3.16907
0.644,-0.0014236,-0.0999899,-2.03028e-05,0.000203028,-0.00116392,-0.0142367,-0.00382496,5.44372e-05,9.98217e-05,-0.0010358,-0.00263259,-0.038254,-32.9919,0.46965,0.167982,-0.0827325,-0.210615,-3.0661,-0.00142038,1.83599e-05,-1.44094e-05,-0.570635,0.272541,3.12818,-0.0038278,1.65992e-05,7.27526e-05,0.00120691,0.00311292,-0.0395988,-30.5656,0.0773807,0.627609,0.0969421,0.248756,-3.16736,-0.0014198,1.0129e-05,-1.97091e-05,-0.571007,0.275015,3.12732,-0.00381558,5.39911e-05,9.65963e-05,-0.000983135,-0.00259112,-0.0381602,-28.3302,0.492786,1.40669,-0.0783974,-0.207516,-3.0533,-0.00142283,1.84213e-05,-1.45936e-05,-0.000154938,0.00131082,-0.0134567,-0.00381759,1.62444e-05,7.20374e-05,0.00119595,0.00307592,-0.0396557,-30.6598,0.128835,0.575641,0.0957243,0.246075,-3.17836
