time,shaft1.tlm.rx,shaft1.tlm.ry,shaft1.tlm.rz,shaft1.tlm.ax,shaft1.tlm.ay,shaft1.tlm.az,shaft1.tlm.vx,shaft1.tlm.vy,shaft1.tlm.vz,shaft1.tlm.wx,shaft1.tlm.wy,shaft1.tlm.wz,shaft1.tlm.fx,shaft1.tlm.fy,shaft1.tlm.fz,shaft1.tlm.tx,shaft1.tlm.ty,shaft1.tlm.tz,brg1.bIR`cs1.rx,brg1.bIR`cs1.ry,brg1.bIR`cs1.rz,brg1.bIR`cs1.ax,brg1.bIR`cs1.ay,brg1.bIR`cs1.az,brg1.bIR`cs1.vx,brg1.bIR`cs1.vy,brg1.bIR`cs1.vz,brg1.bIR`cs1.wx,brg1.bIR`cs1.wy,brg1.bIR`cs1.wz,brg1.bIR`cs1.fx,brg1.bIR`cs1.fy,brg1.bIR`cs1.fz,brg1.bIR`cs1.tx,brg1.bIR`cs1.ty,brg1.bIR`cs1.tz,brg1.bER`cs1.rx,brg1.bER`cs1.ry,brg1.bER`cs1.rz,brg1.bER`cs1.ax,brg1.bER`cs1.ay,brg1.bER`cs1.az,brg1.bER`cs1.vx,brg1.bER`cs1.vy,brg1.bER`cs1.vz,brg1.bER`cs1.wx,brg1.bER`cs1.wy,brg1.bER`cs1.wz,brg1.bER`cs1.fx,brg1.bER`cs1.fy,brg1.bER`cs1.fz,brg1.bER`cs1.tx,brg1.bER`cs1.ty,brg1.bER`cs1.tz,shaft2.tlm.rx,shaft2.tlm.ry,shaft2.tlm.rz,shaft2.tlm.ax,shaft2.tlm.ay,shaft2.tlm.az,shaft2.tlm.vx,shaft2.tlm.vy,shaft2.tlm.vz,shaft2.tlm.wx,shaft2.tlm.wy,shaft2.tlm.wz,shaft2.tlm.fx,shaft2.tlm.fy,shaft2.tlm.fz,shaft2.tlm.tx,shaft2.tlm.ty,shaft2.tlm.tz
3.859,-0.0413152,-0.0910662,7.91129e-19,-7.91129e-18,3.48042e-17,-0.425913,-0.0192143,0.0087172,7.77206e-19,-2.4725e-19,1.82666e-17,-0.210992,-151.439,69.8728,6.22978e-15,-1.97798e-17,1.46128e-15,-16.8848,-0.0413164,0.00893378,7.91128e-19,1.5708,3.50463e-17,-0.392894,-0.0192143,0.00871719,7.77206e-19,2.56154e-19,1.81633e-17,-0.196594,-153.625,69.8045,6.22365e-15,2.05226e-17,1.45364e-15,-15.7275,-0.0413164,0.00893378,7.91128e-19,1.5708,3.48043e-17,-0.425894,-0.0192143,0.00871719,7.77206e-19,-2.4725e-19,1.82666e-17,-0.210992,-156.019,69.6692,6.21151e-15,-1.98103e-17,1.46184e-15,-16.8794,-0.0413167,0.00893382,7.91132e-19,-6.75809e-18,3.50465e-17,-0.392896,-0.0192143,0.00871719,7.77205e-19,2.56154e-19,1.81633e-17,-0.196594,-153.833,69.7374,6.21763e-15,2.04928e-17,1.45293e-15,-15.732
3.869,-0.0415075,-0.0909787,7.98929e-19,-7.98929e-18,3.49696e-17,-0.428025,-0.0192404,0.0087781,7.8267e-19,-2.49998e-19,1.83082e-17,-0.211482,-151.647,70.3605,6.27354e-15,-1.99997e-17,1.46461e-15,-16.924,-0.0415086,0.00902126,7.98927e-19,1.5708,3.52152e-17,-0.394862,-0.0192404,0.00877809,7.8267e-19,2.58968e-19,1.82032e-17,-0.196995,-153.833,70.2919,6.26739e-15,2.0748e-17,1.45683e-15,-15.7596,-0.0415086,0.00902126,7.98927e-19,1.5708,3.49697e-17,-0.428007,-0.0192404,0.00877809,7.8267e-19,-2.49999e-19,1.83082e-17,-0.211482,-156.228,70.1561,6.2552e-15,-2.00305e-17,1.46516e-15,-16.9186,-0.0415089,0.0090213,7.98931e-19,-6.8255e-18,3.52154e-17,-0.394864,-0.0192404,0.00877809,7.82669e-19,2.58967e-19,1.82032e-17,-0.196995,-154.042,70.2246,6.26135e-15,2.07179e-17,1.45612e-15,-15.764
3.879,-0.0417,-0.0908906,8.06783e-19,-8.06783e-18,3.51352e-17,-0.430142,-0.0192662,0.00883922,7.88154e-19,-2.52779e-19,1.83496e-17,-0.211972,-151.853,70.85,6.31745e-15,-2.02221e-17,1.46792e-15,-16.9631,-0.0417012,0.00910934,8.06781e-19,1.5708,3.53844e-17,-0.396834,-0.0192662,0.00883921,7.88154e-19,2.61814e-19,1.82429e-17,-0.197393,-154.04,70.7812,6.31128e-15,2.09761e-17,1.46001e-15,-15.7915,-0.0417012,0.00910934,8.06781e-19,1.5708,3.51353e-17,-0.430124,-0.0192662,0.00883921,7.88154e-19,-2.5278e-19,1.83496e-17,-0.211972,-156.435,70.6449,6.29905e-15,-2.02533e-17,1.46847e-15,-16.9577,-0.0417015,0.00910938,8.06785e-19,-6.89336e-18,3.53846e-17,-0.396836,-0.0192662,0.00883921,7.88153e-19,2.61813e-19,1.82429e-17,-0.197393,-154.249,70.7136,6.30522e-15,2.09456e-17,1.4593e-15,-15.7959
3.889,-0.0418928,-0.0908019,8.14692e-19,-8.14692e-18,3.53011e-17,-0.432264,-0.0192918,0.00890057,7.93658e-19,-2.55593e-19,1.8391e-17,-0.212461,-152.057,71.3412,6.36153e-15,-2.04472e-17,1.47123e-15,-17.0022,-0.041894,0.00919804,8.1469e-19,1.5708,3.55537e-17,-0.39881,-0.0192918,0.00890056,7.93658e-19,2.64692e-19,1.82826e-17,-0.197791,-154.244,71.2722,6.35534e-15,2.12067e-17,1.46318e-15,-15.8233,-0.041894,0.00919804,8.1469e-19,1.5708,3.53011e-17,-0.432246,-0.0192918,0.00890056,7.93658e-19,-2.55593e-19,1.8391e-17,-0.212461,-156.64,71.1354,6.34306e-15,-2.04788e-17,1.47178e-15,-16.9968,-0.0418943,0.00919808,8.14694e-19,-6.96169e-18,3.5554e-17,-0.398812,-0.0192918,0.00890056,7.93658e-19,2.64692e-19,1.82826e-17,-0.197791,-154.453,71.2044,6.34925e-15,2.11759e-17,1.46247e-15,-15.8276
3.899,-0.0420859,-0.0907126,8.22656e-19,-8.22656e-18,3.54671e-17,-0.434392,-0.0193172,0.00896214,7.99183e-19,-2.58439e-19,1.84323e-17,-0.212949,-152.259,71.8343,6.40577e-15,-2.06749e-17,1.47454e-15,-17.0413,-0.042087,0.00928735,8.22655e-19,1.5708,3.57234e-17,-0.400789,-0.0193172,0.00896213,7.99182e-19,2.67604e-19,1.83221e-17,-0.198187,-154.446,71.765,6.39955e-15,2.144e-17,1.46634e-15,-15.855,-0.042087,0.00928735,8.22655e-19,1.5708,3.54672e-17,-0.434373,-0.0193172,0.00896213,7.99182e-19,-2.58439e-19,1.84323e-17,-0.212949,-156.843,71.6277,6.38724e-15,-2.07068e-17,1.47509e-15,-17.0359,-0.0420873,0.0092874,8.22658e-19,-7.03047e-18,3.57236e-17,-0.400792,-0.0193172,0.00896213,7.99182e-19,2.67604e-19,1.83221e-17,-0.198187,-154.656,71.6969,6.39345e-15,2.14088e-17,1.46563e-15,-15.8593
3.909,-0.0422791,-0.0906227,8.30676e-19,-8.30676e-18,3.56333e-17,-0.436523,-0.0193422,0.00902393,8.04727e-19,-2.61318e-19,1.84735e-17,-0.213437,-152.459,72.3291,6.45017e-15,-2.09052e-17,1.47783e-15,-17.0803,-0.0422803,0.00937728,8.30674e-19,1.5708,3.58932e-17,-0.402773,-0.0193422,0.00902392,8.04726e-19,2.7055e-19,1.83616e-17,-0.198582,-154.647,72.2596,6.44393e-15,2.1676e-17,1.4695e-15,-15.8865,-0.0422803,0.00937728,8.30674e-19,1.5708,3.56334e-17,-0.436505,-0.0193422,0.00902392,8.04726e-19,-2.61319e-19,1.84735e-17,-0.213437,-157.044,72.1218,6.43157e-15,-2.09376e-17,1.47839e-15,-17.0749,-0.0422806,0.00937733,8.30678e-19,-7.09972e-18,3.58935e-17,-0.402776,-0.0193422,0.00902392,8.04726e-19,2.70549e-19,1.83616e-17,-0.198582,-154.857,72.1913,6.4378e-15,2.16445e-17,1.46878e-15,-15.8909
3.919,-0.0424727,-0.0905321,8.38751e-19,-8.38751e-18,3.57997e-17,-0.43866,-0.019367,0.00908594,8.10291e-19,-2.64231e-19,1.85147e-17,-0.213924,-152.657,72.8257,6.49473e-15,-2.11383e-17,1.48113e-15,-17.1193,-0.0424738,0.00946783,8.38749e-19,1.5708,3.60633e-17,-0.404761,-0.019367,0.00908594,8.10291e-19,2.73529e-19,1.84009e-17,-0.198975,-154.845,72.7559,6.48846e-15,2.19147e-17,1.47265e-15,-15.918,-0.0424738,0.00946783,8.38749e-19,1.5708,3.57998e-17,-0.438642,-0.019367,0.00908594,8.10291e-19,-2.64232e-19,1.85147e-17,-0.213924,-157.243,72.6177,6.47606e-15,-2.1171e-17,1.48168e-15,-17.1139,-0.0424742,0.00946787,8.38753e-19,-7.16944e-18,3.60636e-17,-0.404764,-0.019367,0.00908594,8.1029e-19,2.73529e-19,1.84009e-17,-0.198975,-155.055,72.6874,6.48231e-15,2.18828e-17,1.47193e-15,-15.9223
3.929,-0.0426665,-0.090441,8.46882e-19,-8.46882e-18,3.59663e-17,-0.440802,-0.0193916,0.00914818,8.15875e-19,-2.67178e-19,1.85558e-17,-0.214411,-152.853,73.3241,6.53944e-15,-2.1374e-17,1.48441e-15,-17.1583,-0.0426676,0.009559,8.4688e-19,1.5708,3.62337e-17,-0.406753,-0.0193916,0.00914817,8.15875e-19,2.76542e-19,1.84402e-17,-0.199367,-155.041,73.2541,6.53316e-15,2.21562e-17,1.47579e-15,-15.9494,-0.0426676,0.009559,8.4688e-19,1.5708,3.59664e-17,-0.440783,-0.0193916,0.00914817,8.15875e-19,-2.67179e-19,1.85558e-17,-0.214411,-157.439,73.1153,6.52071e-15,-2.14071e-17,1.48497e-15,-17.1529,-0.0426679,0.00955905,8.46884e-19,-7.23962e-18,3.62339e-17,-0.406756,-0.0193916,0.00914817,8.15874e-19,2.76542e-19,1.84402e-17,-0.199367,-155.251,73.1853,6.52699e-15,2.21239e-17,1.47507e-15,-15.9537
3.939,-0.0428605,-0.0903492,8.55068e-19,-8.55068e-18,3.6133e-17,-0.442948,-0.0194158,0.00921063,8.21479e-19,-2.70159e-19,1.85968e-17,-0.214898,-153.046,73.8242,6.58432e-15,-2.16125e-17,1.4877e-15,-17.1972,-0.0428617,0.0096508,8.55067e-19,1.5708,3.64042e-17,-0.408748,-0.0194158,0.00921063,8.21479e-19,2.7959e-19,1.84793e-17,-0.199758,-155.235,73.7539,6.57801e-15,2.24004e-17,1.47892e-15,-15.9806,-0.0428617,0.0096508,8.55067e-19,1.5708,3.61331e-17,-0.44293,-0.0194158,0.00921063,8.21479e-19,-2.7016e-19,1.85968e-17,-0.214898,-157.634,73.6147,6.56552e-15,-2.1646e-17,1.48825e-15,-17.1918,-0.042862,0.00965084,8.5507e-19,-7.31027e-18,3.64045e-17,-0.408751,-0.0194159,0.00921062,8.21478e-19,2.7959e-19,1.84793e-17,-0.199758,-155.445,73.6849,6.57182e-15,2.23677e-17,1.4782e-15,-15.9849
3.949,-0.0430548,-0.0902568,8.63311e-19,-8.63311e-18,3.63e-17,-0.4451,-0.0194398,0.00927331,8.27103e-19,-2.73175e-19,1.86378e-17,-0.215384,-153.238,74.3261,6.62935e-15,-2.18538e-17,1.49097e-15,-17.2361,-0.043056,0.00974322,8.6331e-19,1.5708,3.6575e-17,-0.410748,-0.0194399,0.0092733,8.27102e-19,2.82673e-19,1.85184e-17,-0.200147,-155.426,74.2556,6.62302e-15,2.26474e-17,1.48205e-15,-16.0117,-0.043056,0.00974322,8.6331e-19,1.5708,3.63001e-17,-0.445081,-0.0194399,0.0092733,8.27102e-19,-2.73176e-19,1.86378e-17,-0.215384,-157.826,74.1158,6.61048e-15,-2.18876e-17,1.49153e-15,-17.2307,-0.0430563,0.00974326,8.63313e-19,-7.38139e-18,3.65753e-17,-0.410751,-0.0194399,0.0092733,8.27102e-19,2.82673e-19,1.85184e-17,-0.200147,-155.637,74.1863,6.61681e-15,2.26143e-17,1.48132e-15,-16.016
3.959,-0.0432493,-0.0901637,8.7161e-19,-8.7161e-18,3.64671e-17,-0.447256,-0.0194636,0.0093362,8.32746e-19,-2.76226e-19,1.86787e-17,-0.215869,-153.427,74.8297,6.67454e-15,-2.20979e-17,1.49424e-15,-17.2749,-0.0432505,0.00983626,8.71609e-19,1.5708,3.6746e-17,-0.412751,-0.0194636,0.00933619,8.32746e-19,2.85791e-19,1.85573e-17,-0.200534,-155.616,74.759,6.66819e-15,2.28972e-17,1.48516e-15,-16.0428,-0.0432505,0.00983626,8.71609e-19,1.5708,3.64672e-17,-0.447238,-0.0194636,0.00933619,8.32746e-19,-2.76227e-19,1.86787e-17,-0.215869,-158.016,74.6187,6.65561e-15,-2.21321e-17,1.4948e-15,-17.2695,-0.0432508,0.00983631,8.71613e-19,-7.45298e-18,3.67463e-17,-0.412754,-0.0194636,0.00933619,8.32745e-19,2.85791e-19,1.85573e-17,-0.200534,-155.827,74.6894,6.66195e-15,2.28638e-17,1.48444e-15,-16.047
3.969,-0.0434441,-0.09007,8.79966e-19,-8.79966e-18,3.66344e-17,-0.449417,-0.019487,0.00939931,8.38409e-19,-2.79312e-19,1.87195e-17,-0.216354,-153.614,75.3351,6.71989e-15,-2.23448e-17,1.49751e-15,-17.3137,-0.0434452,0.00992994,8.79965e-19,1.5708,3.69173e-17,-0.414759,-0.019487,0.0093993,8.38409e-19,2.88944e-19,1.85962e-17,-0.200921,-155.803,75.2641,6.71352e-15,2.31499e-17,1.48827e-15,-16.0737,-0.0434452,0.00992994,8.79965e-19,1.5708,3.66345e-17,-0.449399,-0.019487,0.0093993,8.38409e-19,-2.79313e-19,1.87195e-17,-0.216354,-158.204,75.1234,6.70089e-15,-2.23794e-17,1.49806e-15,-17.3083,-0.0434455,0.00992999,8.79969e-19,-7.52503e-18,3.69175e-17,-0.414761,-0.019487,0.0093993,8.38409e-19,2.88944e-19,1.85962e-17,-0.200921,-156.015,75.1943,6.70726e-15,2.31161e-17,1.48755e-15,-16.0779
3.979,-0.0436391,-0.0899757,8.88379e-19,-8.88379e-18,3.68019e-17,-0.451583,-0.0195102,0.00946264,8.44092e-19,-2.82434e-19,1.87602e-17,-0.216839,-153.799,75.8422,6.7654e-15,-2.25945e-17,1.50077e-15,-17.3524,-0.0436402,0.0100243,8.88377e-19,1.5708,3.70888e-17,-0.41677,-0.0195102,0.00946263,8.44091e-19,2.92134e-19,1.86349e-17,-0.201305,-155.989,75.7709,6.759e-15,2.34055e-17,1.49137e-15,-16.1044,-0.0436402,0.0100243,8.88377e-19,1.5708,3.6802e-17,-0.451565,-0.0195102,0.00946263,8.44091e-19,-2.82435e-19,1.87602e-17,-0.216839,-158.39,75.6297,6.74633e-15,-2.26295e-17,1.50132e-15,-17.3471,-0.0436405,0.0100243,8.88381e-19,-7.59756e-18,3.7089e-17,-0.416773,-0.0195102,0.00946263,8.44091e-19,2.92134e-19,1.86349e-17,-0.201305,-156.2,75.7009,6.75272e-15,2.33712e-17,1.49064e-15,-16.1087
3.989,-0.0438343,-0.0898808,8.96848e-19,-8.96848e-18,3.69696e-17,-0.453754,-0.0195331,0.00952618,8.49794e-19,-2.85593e-19,1.88009e-17,-0.217323,-153.982,76.351,6.81106e-15,-2.28472e-17,1.50402e-15,-17.3911,-0.0438354,0.0101192,8.96846e-19,1.5708,3.72605e-17,-0.418785,-0.0195331,0.00952618,8.49794e-19,2.9536e-19,1.86736e-17,-0.201689,-156.172,76.2795,6.80464e-15,2.36639e-17,1.49446e-15,-16.1351,-0.0438354,0.0101192,8.96846e-19,1.5708,3.69697e-17,-0.453736,-0.0195331,0.00952618,8.49794e-19,-2.85593e-19,1.88009e-17,-0.217323,-158.574,76.1379,6.79193e-15,-2.28826e-17,1.50457e-15,-17.3858,-0.0438357,0.0101192,8.9685e-19,-7.67056e-18,3.72607e-17,-0.418787,-0.0195331,0.00952617,8.49793e-19,2.9536e-19,1.86736e-17,-0.201689,-156.384,76.2093,6.79834e-15,2.36293e-17,1.49373e-15,-16.1393
3.999,-0.0440297,-0.0897852,9.05375e-19,-9.05375e-18,3.71374e-17,-0.45593,-0.0195558,0.00958994,8.55516e-19,-2.88787e-19,1.88415e-17,-0.217806,-154.162,76.8616,6.85687e-15,-2.31027e-17,1.50727e-15,-17.4298,-0.0440309,0.0102148,9.05373e-19,1.5708,3.74324e-17,-0.420804,-0.0195558,0.00958994,8.55515e-19,2.98622e-19,1.87121e-17,-0.202071,-156.352,76.7899,6.85043e-15,2.39253e-17,1.49755e-15,-16.1656,-0.0440309,0.0102148,9.05373e-19,1.5708,3.71375e-17,-0.455911,-0.0195558,0.00958994,8.55515e-19,-2.88787e-19,1.88415e-17,-0.217806,-158.755,76.6477,6.83768e-15,-2.31386e-17,1.50782e-15,-17.4245,-0.0440312,0.0102148,9.05377e-19,-7.74404e-18,3.74326e-17,-0.420806,-0.0195558,0.00958994,8.55515e-19,2.98622e-19,1.87121e-17,-0.202071,-156.565,76.7194,6.84411e-15,2.38903e-17,1.49682e-15,-16.1698
4.009,-0.0442254,-0.089689,9.13958e-19,-9.13958e-18,3.73054e-17,-0.45811,-0.0195781,0.00965392,8.61257e-19,-2.92019e-19,1.8882e-17,-0.218289,-154.34,77.3739,6.90284e-15,-2.33613e-17,1.51051e-15,-17.4684,-0.0442265,0.010311,9.13957e-19,1.5708,3.76045e-17,-0.422826,-0.0195781,0.00965391,8.61256e-19,3.01922e-19,1.87506e-17,-0.202451,-156.531,77.3019,6.89638e-15,2.41897e-17,1.50062e-15,-16.1961,-0.0442265,0.010311,9.13957e-19,1.5708,3.73055e-17,-0.458092,-0.0195781,0.00965391,8.61256e-19,-2.92019e-19,1.8882e-17,-0.218289,-158.934,77.1593,6.88358e-15,-2.33975e-17,1.51106e-15,-17.4631,-0.0442269,0.010311,9.13961e-19,-7.81799e-18,3.76047e-17,-0.422829,-0.0195781,0.00965391,8.61256e-19,3.01922e-19,1.87506e-17,-0.202451,-156.744,77.2312,6.89004e-15,2.41543e-17,1.49989e-15,-16.2003
4.019,-0.0444213,-0.0895921,9.226e-19,-9.226e-18,3.74735e-17,-0.460295,-0.0196002,0.00971811,8.67017e-19,-2.95287e-19,1.89225e-17,-0.218771,-154.516,77.8879,6.94897e-15,-2.36227e-17,1.51374e-15,-17.507,-0.0444224,0.0104079,9.22598e-19,1.5708,3.77768e-17,-0.424853,-0.0196002,0.0097181,8.67016e-19,3.05259e-19,1.87889e-17,-0.20283,-156.707,77.8157,6.94249e-15,2.44571e-17,1.50369e-15,-16.2264,-0.0444224,0.0104079,9.22598e-19,1.5708,3.74736e-17,-0.460277,-0.0196002,0.0097181,8.67016e-19,-2.95288e-19,1.89225e-17,-0.218771,-159.111,77.6725,6.92964e-15,-2.36594e-17,1.5143e-15,-17.5017,-0.0444227,0.0104079,9.22602e-19,-7.89242e-18,3.77771e-17,-0.424855,-0.0196002,0.0097181,8.67016e-19,3.05259e-19,1.87889e-17,-0.20283,-156.92,77.7447,6.93612e-15,2.44213e-17,1.50295e-15,-16.2305
4.029,-0.0446174,-0.0894946,9.31299e-19,-9.31299e-18,3.76418e-17,-0.462486,-0.019622,0.00978251,8.72797e-19,-2.98594e-19,1.89629e-17,-0.219253,-154.69,78.4036,6.99525e-15,-2.38872e-17,1.51697e-15,-17.5456,-0.0446185,0.0105054,9.31297e-19,1.5708,3.79494e-17,-0.426883,-0.019622,0.00978251,8.72796e-19,3.08634e-19,1.88271e-17,-0.203207,-156.881,78.3311,6.98875e-15,2.47275e-17,1.50675e-15,-16.2566,-0.0446185,0.0105054,9.31297e-19,1.5708,3.76419e-17,-0.462467,-0.019622,0.00978251,8.72796e-19,-2.98594e-19,1.89629e-17,-0.219253,-159.286,78.1875,6.97586e-15,-2.39243e-17,1.51753e-15,-17.5403,-0.0446189,0.0105054,9.31301e-19,-7.96732e-18,3.79496e-17,-0.426885,-0.019622,0.00978251,8.72796e-19,3.08634e-19,1.88271e-17,-0.203207,-157.095,78.2599,6.98236e-15,2.46912e-17,1.50601e-15,-16.2607
4.039,-0.0448137,-0.0893965,9.40056e-19,-9.40056e-18,3.78102e-17,-0.464681,-0.0196435,0.00984713,8.78595e-19,-3.01938e-19,1.90032e-17,-0.219735,-154.862,78.921,7.04168e-15,-2.41548e-17,1.5202e-15,-17.5841,-0.0448149,0.0106035,9.40054e-19,1.5708,3.81221e-17,-0.428917,-0.0196435,0.00984713,8.78595e-19,3.12047e-19,1.88652e-17,-0.203583,-157.053,78.8483,7.03516e-15,2.5001e-17,1.5098e-15,-16.2866,-0.0448149,0.0106035,9.40054e-19,1.5708,3.78104e-17,-0.464662,-0.0196435,0.00984713,8.78595e-19,-3.01938e-19,1.90032e-17,-0.219735,-159.458,78.7042,7.02223e-15,-2.41923e-17,1.52075e-15,-17.5788,-0.0448152,0.0106035,9.40058e-19,-8.0427e-18,3.81224e-17,-0.428919,-0.0196435,0.00984712,8.78595e-19,3.12047e-19,1.88652e-17,-0.203583,-157.267,78.7769,7.02875e-15,2.49643e-17,1.50906e-15,-16.2908
4.049,-0.0450103,-0.0892977,9.48871e-19,-9.48871e-18,3.79789e-17,-0.46688,-0.0196647,0.00991196,8.84413e-19,-3.0532e-19,1.90434e-17,-0.220216,-155.031,79.4401,7.08827e-15,-2.44254e-17,1.52342e-15,-17.6225,-0.0450114,0.0107023,9.48869e-19,1.5708,3.82951e-17,-0.430954,-0.0196647,0.00991196,8.84413e-19,3.15499e-19,1.89032e-17,-0.203957,-157.223,79.3672,7.08172e-15,2.52776e-17,1.51284e-15,-16.3166,-0.0450114,0.0107023,9.48869e-19,1.5708,3.7979e-17,-0.466862,-0.0196647,0.00991196,8.84413e-19,-3.05321e-19,1.90434e-17,-0.220216,-159.628,79.2226,7.06875e-15,-2.44633e-17,1.52397e-15,-17.6172,-0.0450117,0.0107023,9.48873e-19,-8.11856e-18,3.82953e-17,-0.430957,-0.0196648,0.00991195,8.84412e-19,3.15499e-19,1.89032e-17,-0.203957,-157.437,79.2955,7.07529e-15,2.52404e-17,1.5121e-15,-16.3207
4.059,-0.045207,-0.0891982,9.57744e-19,-9.57744e-18,3.81476e-17,-0.469085,-0.0196857,0.009977,8.9025e-19,-3.08742e-19,1.90836e-17,-0.220696,-155.198,79.9609,7.135e-15,-2.46991e-17,1.52663e-15,-17.661,-0.0452082,0.0108017,9.57742e-19,1.5708,3.84683e-17,-0.432996,-0.0196857,0.009977,8.90249e-19,3.1899e-19,1.89411e-17,-0.20433,-157.39,79.8877,7.12844e-15,2.55572e-17,1.51587e-15,-16.3464,-0.0452082,0.0108017,9.57742e-19,1.5708,3.81477e-17,-0.469066,-0.0196857,0.009977,8.90249e-19,-3.08742e-19,1.90836e-17,-0.220696,-159.796,79.7427,7.11542e-15,-2.47374e-17,1.52718e-15,-17.6557,-0.0452085,0.0108018,9.57746e-19,-8.1949e-18,3.84685e-17,-0.432999,-0.0196857,0.00997699,8.90249e-19,3.18989e-19,1.89411e-17,-0.20433,-157.604,79.8158,7.12198e-15,2.55197e-17,1.51513e-15,-16.3505
4.069,-0.045404,-0.0890981,9.66676e-19,-9.66676e-18,3.83165e-17,-0.471294,-0.0197063,0.0100423,8.96106e-19,-3.12202e-19,1.91236e-17,-0.221176,-155.362,80.4834,7.18189e-15,-2.4976e-17,1.52983e-15,-17.6993,-0.0454051,0.0109018,9.66674e-19,1.5708,3.86416e-17,-0.435041,-0.0197063,0.0100422,8.96105e-19,3.2252e-19,1.89789e-17,-0.204701,-157.555,80.41,7.1753e-15,2.58401e-17,1.51889e-15,-16.3761,-0.0454051,0.0109018,9.66674e-19,1.5708,3.83166e-17,-0.471276,-0.0197063,0.0100422,8.96105e-19,-3.12203e-19,1.91236e-17,-0.221176,-159.962,80.2645,7.16225e-15,-2.50147e-17,1.53039e-15,-17.694,-0.0454054,0.0109019,9.66678e-19,-8.27172e-18,3.86419e-17,-0.435044,-0.0197063,0.0100422,8.96105e-19,3.22519e-19,1.89789e-17,-0.204701,-157.769,80.3379,7.16883e-15,2.58021e-17,1.51815e-15,-16.3802
4.079,-0.0456011,-0.0889974,9.75666e-19,-9.75666e-18,3.84855e-17,-0.473508,-0.0197267,0.0101077,9.01981e-19,-3.15702e-19,1.91636e-17,-0.221655,-155.525,81.0075,7.22893e-15,-2.5256e-17,1.53303e-15,-17.7377,-0.0456023,0.0110026,9.75665e-19,1.5708,3.88152e-17,-0.43709,-0.0197267,0.0101077,9.0198e-19,3.2609e-19,1.90166e-17,-0.205071,-157.717,80.9339,7.22232e-15,2.61261e-17,1.52191e-15,-16.4057,-0.0456023,0.0110026,9.75665e-19,1.5708,3.84857e-17,-0.47349,-0.0197267,0.0101077,9.0198e-19,-3.15703e-19,1.91636e-17,-0.221655,-160.125,80.788,7.20923e-15,-2.52952e-17,1.53359e-15,-17.7324,-0.0456026,0.0110026,9.75669e-19,-8.34903e-18,3.88154e-17,-0.437093,-0.0197267,0.0101077,9.0198e-19,3.26089e-19,1.90166e-17,-0.205071,-157.932,80.8615,7.21583e-15,2.60877e-17,1.52116e-15,-16.4098
4.089,-0.0457985,-0.088896,9.84716e-19,-9.84716e-18,3.86547e-17,-0.475727,-0.0197468,0.0101734,9.07874e-19,-3.19242e-19,1.92036e-17,-0.222134,-155.685,81.5334,7.27612e-15,-2.55392e-17,1.53623e-15,-17.776,-0.0457997,0.011104,9.84714e-19,1.5708,3.8989e-17,-0.439142,-0.0197468,0.0101734,9.07874e-19,3.297e-19,1.90542e-17,-0.205439,-157.878,81.4595,7.26949e-15,2.64153e-17,1.52491e-15,-16.4351,-0.0457997,0.011104,9.84714e-19,1.5708,3.86548e-17,-0.475709,-0.0197468,0.0101734,9.07874e-19,-3.19243e-19,1.92036e-17,-0.222134,-160.286,81.3131,7.25635e-15,-2.55788e-17,1.53678e-15,-17.7707,-0.0458,0.011104,9.84718e-19,-8.42681e-18,3.89892e-17,-0.439145,-0.0197468,0.0101734,9.07873e-19,3.29699e-19,1.90542e-17,-0.205439,-158.093,81.3869,7.26298e-15,2.63765e-17,1.52417e-15,-16.4392
4.099,-0.0459961,-0.0887939,9.93824e-19,-9.93824e-18,3.8824e-17,-0.477951,-0.0197666,0.0102393,9.13786e-19,-3.22823e-19,1.92434e-17,-0.222612,-155.842,82.0609,7.32346e-15,-2.58256e-17,1.53941e-15,-17.8142,-0.0459972,0.0112061,9.93822e-19,1.5708,3.91629e-17,-0.441199,-0.0197666,0.0102393,9.13786e-19,3.3335e-19,1.90916e-17,-0.205806,-158.036,81.9867,7.31681e-15,2.67078e-17,1.52791e-15,-16.4645,-0.0459972,0.0112061,9.93822e-19,1.5708,3.88242e-17,-0.477933,-0.0197666,0.0102393,9.13786e-19,-3.22823e-19,1.92434e-17,-0.222612,-160.445,81.8399,7.30363e-15,-2.58657e-17,1.53997e-15,-17.8089,-0.0459975,0.0112061,9.93826e-19,-8.50508e-18,3.91632e-17,-0.441201,-0.0197666,0.0102393,9.13786e-19,3.3335e-19,1.90916e-17,-0.205806,-158.251,81.9139,7.31028e-15,2.66685e-17,1.52716e-15,-16.4685
